ID,YEAR_BIRTH,AGE,EDUCATION,MARITAL_STATUS,INCOME,TOTAL_CHILDREN,TOTAL_SPENT,TOTAL_PURCHASES,WEB_VISITS,RECENCY,CAMPAIGN_RESPONSE,DT_CUSTOMER
7725,1965,60,2N CYCLE,MARRIED,76800.0,0,641,16,1,33,0,2014-03-08
8091,1956,69,GRADUATION,MARRIED,63943.0,1,1106,17,5,50,0,2012-09-02
7321,1962,63,GRADUATION,TOGETHER,76081.0,0,1033,14,2,85,0,2014-05-23
5462,1974,51,GRADUATION,MARRIED,67445.0,1,1174,32,6,63,0,2012-08-12
7791,1967,58,MASTER,MARRIED,37054.0,2,25,6,7,89,0,2013-09-15
955,1962,63,MASTER,TOGETHER,47175.0,2,240,17,8,81,1,2012-10-28
4037,1976,49,GRADUATION,DIVORCED,31859.0,1,20,4,7,77,0,2013-06-14
6642,1961,64,GRADUATION,DIVORCED,27215.0,3,102,11,6,50,0,2013-01-23
2793,1976,49,PHD,DIVORCED,70179.0,1,1034,26,5,10,0,2013-07-21
5424,1983,42,GRADUATION,MARRIED,39922.0,1,156,9,8,30,0,2013-02-14
879,1976,49,MASTER,MARRIED,49681.0,2,458,21,7,66,0,2013-11-04
9530,1988,37,GRADUATION,MARRIED,24645.0,1,17,4,8,16,0,2012-11-01
4828,1954,71,GRADUATION,DIVORCED,79865.0,1,792,21,1,12,0,2014-06-18
10699,1985,40,GRADUATION,MARRIED,44322.0,1,92,8,8,30,0,2014-06-16
1497,1952,73,GRADUATION,SINGLE,47958.0,1,407,16,5,8,0,2013-01-19
7476,1964,61,MASTER,SINGLE,63972.0,1,1269,23,4,93,0,2012-12-02
4390,1954,71,GRADUATION,TOGETHER,75315.0,1,841,23,2,14,0,2014-04-15
10478,1950,75,PHD,MARRIED,55517.0,2,633,23,9,53,1,2012-09-27
1081,1957,68,PHD,MARRIED,75283.0,3,1019,25,4,26,0,2013-03-27
4261,1946,79,PHD,SINGLE,82800.0,0,1315,26,3,23,1,2012-11-24
9916,1954,71,GRADUATION,MARRIED,38998.0,2,54,8,8,92,0,2012-11-03
5350,1991,34,MASTER,SINGLE,90638.0,0,2525,18,1,29,1,2014-02-13
8135,1986,39,MASTER,MARRIED,27161.0,1,52,5,7,41,0,2013-10-28
8685,1977,48,GRADUATION,MARRIED,42014.0,1,436,20,8,56,1,2012-08-17
4967,1960,65,PHD,TOGETHER,38201.0,1,268,15,8,19,0,2013-03-29
2130,1982,43,GRADUATION,TOGETHER,45203.0,2,147,8,6,4,1,2014-03-23
9298,1947,78,PHD,TOGETHER,81574.0,0,1798,18,1,89,0,2014-04-28
8175,1992,33,GRADUATION,MARRIED,34935.0,0,137,8,7,71,0,2013-06-21
6257,1976,49,MASTER,SINGLE,60482.0,1,507,17,7,81,0,2013-01-23
3790,1956,69,GRADUATION,TOGETHER,34633.0,3,15,4,6,31,0,2014-01-23
9952,1947,78,MASTER,TOGETHER,78093.0,0,1105,17,1,53,0,2013-12-11
3503,1950,75,GRADUATION,DIVORCED,82460.0,0,974,15,1,78,0,2013-12-02
5223,1966,59,MASTER,TOGETHER,45903.0,1,66,8,4,80,0,2014-04-23
4608,1987,38,GRADUATION,DIVORCED,81361.0,0,778,27,1,18,1,2014-02-25
1626,1973,52,PHD,DIVORCED,35860.0,2,49,6,5,37,1,2014-05-19
4764,1952,73,MASTER,TOGETHER,40442.0,2,169,12,7,52,1,2012-08-19
2471,1965,60,GRADUATION,MARRIED,61482.0,0,299,12,2,39,0,2014-06-27
5892,1980,45,GRADUATION,MARRIED,34968.0,1,221,17,7,11,0,2013-04-10
2612,1987,38,GRADUATION,MARRIED,75794.0,0,1682,25,3,33,0,2013-12-24
4971,1962,63,PHD,TOGETHER,31497.0,1,155,10,8,22,0,2012-12-06
5185,1955,70,GRADUATION,MARRIED,74268.0,0,892,13,2,83,0,2013-02-14
10069,1988,37,BASIC,TOGETHER,13724.0,1,58,5,9,43,0,2012-08-31
2262,1965,60,MASTER,TOGETHER,45143.0,1,311,15,7,74,0,2013-08-26
1131,1967,58,PHD,SINGLE,52569.0,1,95,7,3,54,0,2014-04-05
1041,1973,52,PHD,SINGLE,48432.0,1,424,19,8,3,1,2012-10-18
24,1960,65,MASTER,TOGETHER,17144.0,2,47,12,7,96,0,2014-02-15
3409,1984,41,GRADUATION,SINGLE,36108.0,1,339,15,9,68,0,2013-10-15
7022,1971,54,GRADUATION,MARRIED,76445.0,1,1410,21,6,2,0,2012-09-28
7943,1975,50,PHD,MARRIED,36663.0,1,35,6,2,40,0,2014-04-25
5272,1965,60,MASTER,MARRIED,53843.0,1,562,20,7,64,0,2013-06-27
5453,1956,69,MASTER,MARRIED,90226.0,0,2352,24,2,26,0,2012-09-26
2565,1955,70,MASTER,DIVORCED,70638.0,0,1334,20,3,69,0,2013-06-01
800,1960,65,GRADUATION,TOGETHER,44512.0,2,32,6,4,57,0,2013-08-30
11092,1961,64,GRADUATION,MARRIED,27116.0,2,41,7,7,78,0,2014-03-02
5062,1963,62,PHD,MARRIED,54072.0,2,39,5,8,71,0,2013-07-27
8969,1977,48,GRADUATION,MARRIED,71855.0,1,1141,25,3,59,0,2013-01-16
4656,1990,35,2N CYCLE,SINGLE,51250.0,1,710,24,9,28,0,2013-03-30
4480,1973,52,MASTER,MARRIED,60432.0,1,401,19,6,61,0,2014-03-09
9971,1964,61,PHD,MARRIED,65526.0,1,506,17,2,22,0,2014-04-11
6729,1988,37,GRADUATION,SINGLE,68655.0,0,1538,21,3,95,0,2012-08-10
1773,1978,47,2N CYCLE,MARRIED,12393.0,0,57,6,9,38,0,2012-12-04
9242,1990,35,GRADUATION,SINGLE,64509.0,0,1722,19,4,19,1,2013-08-17
1764,1975,50,GRADUATION,SINGLE,33955.0,1,270,15,8,92,0,2013-08-09
6215,1977,48,GRADUATION,MARRIED,31353.0,2,31,6,8,24,1,2013-12-29
10099,1984,41,GRADUATION,MARRIED,55434.0,1,882,24,4,21,0,2013-10-05
5423,1983,42,GRADUATION,TOGETHER,28359.0,1,16,4,7,35,0,2013-10-27
940,1987,38,GRADUATION,SINGLE,57100.0,1,311,14,3,9,0,2014-05-18
3011,1965,60,GRADUATION,MARRIED,69139.0,1,227,11,4,23,0,2014-01-27
3298,1956,69,MASTER,MARRIED,52973.0,1,1152,31,8,92,0,2012-11-08
8286,1965,60,PHD,TOGETHER,51717.0,1,122,8,7,55,0,2013-08-20
9668,1971,54,GRADUATION,MARRIED,18793.0,1,77,9,8,14,0,2013-01-12
5120,1982,43,2N CYCLE,TOGETHER,66664.0,0,1289,19,3,78,0,2012-09-25
6097,1959,66,GRADUATION,SINGLE,50664.0,2,561,24,9,64,0,2013-01-16
7019,1963,62,GRADUATION,TOGETHER,54414.0,2,211,13,4,49,0,2013-01-23
7408,1952,73,PHD,MARRIED,54549.0,1,233,12,7,8,0,2014-03-03
8041,1971,54,PHD,WIDOW,47111.0,1,1092,21,9,35,0,2012-09-08
252,1963,62,PHD,DIVORCED,41003.0,0,601,17,6,11,0,2013-03-17
9986,1982,43,GRADUATION,TOGETHER,19444.0,1,54,10,7,8,1,2014-02-22
3276,1976,49,2N CYCLE,TOGETHER,36301.0,1,78,7,7,53,0,2013-10-25
3859,1947,78,PHD,TOGETHER,73059.0,1,1095,26,4,36,0,2013-08-31
3570,1969,56,PHD,TOGETHER,42731.0,1,244,13,5,64,0,2013-10-21
3783,1959,66,PHD,MARRIED,52854.0,2,116,9,5,43,0,2014-03-24
10207,1978,47,GRADUATION,TOGETHER,22775.0,1,15,4,8,40,0,2013-06-19
10906,1948,77,PHD,TOGETHER,46681.0,2,425,16,5,52,0,2013-10-08
3427,1955,70,PHD,MARRIED,59821.0,1,734,26,8,11,0,2013-04-12
5209,1954,71,GRADUATION,DIVORCED,50002.0,1,638,19,7,21,0,2013-06-17
10711,1945,80,GRADUATION,MARRIED,69755.0,0,894,22,1,23,0,2013-10-02
10785,1969,56,GRADUATION,MARRIED,44078.0,2,41,7,5,17,0,2014-06-19
2814,1976,49,MASTER,TOGETHER,30560.0,1,31,5,7,6,0,2013-06-27
6866,1969,56,MASTER,TOGETHER,35924.0,2,34,5,5,56,0,2014-03-23
1665,1964,61,PHD,DIVORCED,64140.0,2,1750,18,5,71,1,2013-09-23
6575,1981,44,GRADUATION,TOGETHER,56386.0,2,612,25,9,51,0,2012-10-27
3829,1979,46,BASIC,TOGETHER,24594.0,1,29,5,5,94,0,2013-12-10
3091,1981,44,2N CYCLE,TOGETHER,75774.0,1,823,21,4,27,0,2014-05-02
10141,1960,65,MASTER,DIVORCED,39228.0,0,20,4,4,1,0,2013-05-10
5177,1974,51,MASTER,MARRIED,58494.0,1,396,16,6,56,0,2013-12-12
7005,1981,44,GRADUATION,SINGLE,58684.0,0,813,21,2,71,0,2014-06-16
6409,1967,58,GRADUATION,DIVORCED,57136.0,0,1179,20,6,18,1,2013-05-18
7485,1950,75,PHD,WIDOW,56551.0,2,138,10,4,48,0,2014-05-07
8079,1982,43,GRADUATION,MARRIED,22448.0,1,55,9,3,86,0,2014-02-26
8395,1961,64,GRADUATION,SINGLE,82014.0,0,1511,22,6,48,1,2012-08-20
10352,1963,62,GRADUATION,WIDOW,34213.0,2,117,9,9,2,1,2012-09-07
4931,1977,48,GRADUATION,TOGETHER,157146.0,0,1730,28,1,13,0,2013-04-29
13,1947,78,PHD,WIDOW,25358.0,1,32,6,6,57,0,2013-07-22
1834,1978,47,MASTER,SINGLE,35544.0,1,67,6,7,77,0,2014-03-08
2285,1954,71,MASTER,TOGETHER,36634.0,1,335,15,7,0,0,2013-05-28
2295,1954,71,PHD,MARRIED,62670.0,1,825,22,3,57,0,2014-02-02
1378,1972,53,2N CYCLE,TOGETHER,50334.0,1,694,23,6,24,0,2013-07-24
2781,1981,44,GRADUATION,SINGLE,72066.0,0,1792,17,2,55,1,2014-06-23
1165,1958,67,PHD,SINGLE,50729.0,2,496,24,6,62,0,2013-05-02
1404,1968,57,GRADUATION,TOGETHER,34916.0,2,231,13,9,89,0,2013-05-15
6457,1976,49,GRADUATION,DIVORCED,64892.0,1,902,24,4,77,0,2014-05-29
2639,1966,59,GRADUATION,SINGLE,43602.0,2,68,9,6,45,0,2014-01-10
8299,1989,36,PHD,SINGLE,33996.0,0,71,6,4,46,0,2013-09-11
6437,1985,40,2N CYCLE,SINGLE,41473.0,1,76,6,7,80,0,2013-06-19
6912,1967,58,PHD,MARRIED,63246.0,2,772,22,4,60,0,2013-08-20
7327,1959,66,PHD,MARRIED,36732.0,2,47,9,2,71,0,2013-12-29
5299,1970,55,PHD,MARRIED,69084.0,1,1586,25,8,43,0,2013-11-19
4127,1967,58,PHD,MARRIED,77766.0,1,1529,34,6,97,1,2013-02-22
8143,1985,40,PHD,SINGLE,37929.0,0,265,13,7,49,1,2013-07-30
1964,1951,74,GRADUATION,TOGETHER,86610.0,0,1603,18,2,66,0,2013-09-05
3690,1986,39,MASTER,MARRIED,80141.0,0,2091,22,6,20,1,2013-01-11
3433,1955,70,2N CYCLE,MARRIED,72635.0,0,981,21,3,54,0,2013-06-03
3389,1970,55,GRADUATION,MARRIED,69016.0,1,1533,34,5,61,0,2012-11-22
4712,1991,34,2N CYCLE,TOGETHER,20193.0,0,82,7,4,18,0,2012-11-28
1170,1975,50,GRADUATION,MARRIED,27573.0,1,244,14,8,45,0,2013-03-25
6347,1979,46,BASIC,SINGLE,15862.0,1,36,5,8,26,0,2013-06-27
4065,1976,49,PHD,MARRIED,49544.0,1,404,16,7,0,0,2013-02-12
8230,1980,45,GRADUATION,MARRIED,33228.0,1,71,6,7,28,0,2014-01-23
1215,1978,47,GRADUATION,TOGETHER,70440.0,0,1572,23,3,49,0,2013-10-08
5939,1971,54,GRADUATION,TOGETHER,38232.0,2,122,11,5,84,0,2014-01-17
2156,1955,70,PHD,MARRIED,22554.0,2,41,10,5,38,0,2012-11-03
7788,1983,42,PHD,MARRIED,23536.0,1,10,4,3,53,0,2014-06-04
10323,1952,73,GRADUATION,MARRIED,49413.0,1,304,13,5,88,0,2013-10-25
7947,1969,56,GRADUATION,MARRIED,42231.0,2,37,5,5,99,0,2014-03-25
1891,1980,45,MASTER,DIVORCED,78789.0,0,1754,16,2,12,1,2012-08-08
2570,1968,57,GRADUATION,TOGETHER,56534.0,1,815,25,8,35,1,2013-07-23
9256,1971,54,GRADUATION,SINGLE,58350.0,1,1001,27,6,5,0,2013-01-04
295,1989,36,GRADUATION,SINGLE,81217.0,0,1157,22,1,77,0,2013-07-19
7397,1951,74,GRADUATION,SINGLE,49090.0,1,688,21,7,45,0,2013-07-19
6349,1987,38,MASTER,DIVORCED,61787.0,0,1319,19,5,71,0,2013-07-06
10790,1985,40,PHD,MARRIED,18169.0,1,21,4,8,40,0,2013-02-19
10398,1981,44,2N CYCLE,SINGLE,24336.0,1,31,4,7,82,0,2012-08-27
2431,1990,35,GRADUATION,MARRIED,18222.0,0,67,6,8,70,0,2012-12-31
550,1952,73,GRADUATION,DIVORCED,62335.0,1,708,21,2,87,0,2013-05-23
1890,1971,54,2N CYCLE,TOGETHER,42033.0,2,25,4,7,95,0,2012-09-19
10742,1983,42,PHD,MARRIED,86580.0,0,746,11,1,72,0,2013-02-27
10356,1957,68,PHD,DIVORCED,41437.0,2,32,5,7,5,0,2012-09-22
4676,1951,74,MASTER,WIDOW,73705.0,2,1695,25,5,86,0,2014-03-05
8852,1976,49,GRADUATION,MARRIED,61064.0,1,1080,28,6,80,0,2012-08-31
3565,1955,70,MASTER,MARRIED,38452.0,2,72,9,7,62,0,2014-03-30
5294,1989,36,GRADUATION,SINGLE,18358.0,1,57,10,7,49,0,2013-11-20
1958,1973,52,PHD,TOGETHER,55012.0,1,660,25,5,85,0,2014-03-21
7349,1973,52,BASIC,TOGETHER,9722.0,1,103,11,8,7,1,2012-10-02
8799,1984,41,PHD,MARRIED,38175.0,1,153,11,7,6,0,2013-09-23
1351,1956,69,MASTER,TOGETHER,58656.0,1,1220,32,6,25,0,2012-09-20
1045,1965,60,GRADUATION,TOGETHER,52117.0,1,279,13,7,55,0,2012-08-16
7732,1978,47,GRADUATION,MARRIED,64813.0,1,745,20,5,81,0,2014-01-02
8070,1973,52,PHD,MARRIED,54222.0,1,264,12,3,98,0,2014-03-01
477,1986,39,GRADUATION,MARRIED,83512.0,0,2157,22,1,31,1,2014-06-17
7832,1959,66,MASTER,MARRIED,77520.0,1,1526,23,4,30,1,2013-08-28
2202,1978,47,GRADUATION,TOGETHER,41154.0,1,69,6,5,98,0,2013-04-09
7396,1966,59,GRADUATION,MARRIED,80398.0,0,1597,26,3,92,0,2012-11-10
4055,1992,33,BASIC,SINGLE,18746.0,1,64,8,6,41,0,2014-05-29
10340,1984,41,GRADUATION,TOGETHER,35196.0,1,497,18,8,68,0,2012-11-13
10091,1956,69,GRADUATION,SINGLE,60230.0,1,1067,17,5,78,0,2013-05-20
7629,1977,48,GRADUATION,MARRIED,22108.0,2,31,7,7,46,0,2014-05-08
10640,1974,51,GRADUATION,TOGETHER,44392.0,2,211,14,7,71,0,2013-09-05
3498,1976,49,PHD,MARRIED,55424.0,1,877,25,6,6,1,2012-11-25
6742,1979,46,GRADUATION,MARRIED,17688.0,1,11,4,8,82,0,2013-01-13
1172,1983,42,PHD,MARRIED,92491.0,0,2034,25,3,71,1,2013-05-01
569,1991,34,GRADUATION,SINGLE,90273.0,0,1991,19,2,32,1,2013-12-14
4686,1962,63,PHD,WIDOW,82571.0,0,1686,24,2,28,0,2014-04-02
1381,1982,43,PHD,SINGLE,38513.0,1,324,17,8,20,1,2014-01-28
2634,1979,46,MASTER,SINGLE,16653.0,1,69,9,6,10,1,2014-04-18
10905,1955,70,GRADUATION,TOGETHER,42586.0,2,252,16,8,7,1,2012-10-29
1744,1965,60,BASIC,SINGLE,23529.0,1,54,5,6,67,0,2013-01-07
1000,1961,64,MASTER,TOGETHER,74881.0,2,964,27,5,48,0,2013-03-08
3828,1951,74,GRADUATION,MARRIED,71107.0,1,1327,28,4,61,0,2013-02-17
8605,1964,61,PHD,TOGETHER,46910.0,2,68,7,6,36,0,2014-03-23
10304,1959,66,GRADUATION,MARRIED,18690.0,0,60,5,8,77,0,2012-12-28
4351,1955,70,GRADUATION,DIVORCED,37244.0,2,55,5,7,90,0,2013-04-27
10129,1966,59,GRADUATION,TOGETHER,82427.0,0,1456,21,1,35,0,2014-03-12
2499,1958,67,2N CYCLE,SINGLE,75342.0,1,563,18,4,38,0,2013-05-06
10092,1954,71,GRADUATION,DIVORCED,70044.0,1,1504,26,5,46,0,2013-02-18
7500,1967,58,GRADUATION,SINGLE,79146.0,2,564,19,6,33,0,2014-04-24
5796,1963,62,GRADUATION,MARRIED,77437.0,0,1125,23,1,70,0,2013-11-26
10556,1959,66,GRADUATION,MARRIED,54984.0,1,358,17,7,51,0,2014-05-24
1064,1971,54,PHD,MARRIED,42403.0,1,42,5,8,18,0,2013-12-11
48,1964,61,GRADUATION,TOGETHER,55761.0,1,184,10,6,97,0,2014-04-24
7610,1983,42,GRADUATION,TOGETHER,37292.0,1,460,19,8,32,0,2013-04-18
263,1945,80,PHD,SINGLE,45576.0,0,145,8,8,9,1,2014-05-28
10814,1947,78,GRADUATION,TOGETHER,70321.0,0,1376,25,4,6,1,2013-01-16
9710,1969,56,PHD,DIVORCED,58086.0,1,792,23,8,80,0,2013-01-20
9292,1952,73,GRADUATION,MARRIED,81795.0,0,1382,23,2,74,0,2012-10-26
10250,1947,78,BASIC,TOGETHER,28389.0,0,28,4,7,49,0,2012-11-20
7881,1946,79,MASTER,MARRIED,66835.0,0,1033,24,2,21,0,2013-09-28
5847,1969,56,GRADUATION,DIVORCED,69901.0,1,882,23,5,95,0,2013-05-29
737,1949,76,PHD,MARRIED,80360.0,0,2231,15,2,56,0,2013-03-03
3571,1961,64,PHD,TOGETHER,63342.0,1,1101,19,6,48,1,2012-10-16
7807,1974,51,GRADUATION,MARRIED,44989.0,1,369,16,6,26,0,2012-09-12
3878,1980,45,2N CYCLE,SINGLE,31859.0,1,48,5,7,3,0,2014-02-27
5092,1949,76,PHD,WIDOW,51569.0,1,467,19,8,39,1,2013-02-12
2154,1971,54,GRADUATION,WIDOW,30372.0,2,44,8,7,33,0,2012-12-25
5394,1979,46,BASIC,SINGLE,16014.0,2,38,10,3,42,0,2013-03-17
3798,1968,57,GRADUATION,MARRIED,41120.0,2,81,9,6,80,0,2013-11-06
3524,1971,54,MASTER,SINGLE,39763.0,1,167,10,9,9,1,2013-08-04
5247,1955,70,PHD,MARRIED,38725.0,2,45,7,4,52,0,2014-05-10
5883,1972,53,GRADUATION,MARRIED,77981.0,1,664,21,5,78,0,2013-05-26
2118,1964,61,2N CYCLE,MARRIED,62905.0,1,622,20,4,68,0,2013-09-10
8812,1979,46,2N CYCLE,DIVORCED,13533.0,1,48,7,7,45,0,2013-03-10
6616,1975,50,GRADUATION,TOGETHER,59481.0,1,461,16,2,47,0,2013-10-23
2797,1977,48,GRADUATION,MARRIED,72117.0,1,1073,26,5,34,0,2013-08-20
4328,1986,39,2N CYCLE,MARRIED,21955.0,1,55,8,6,81,0,2013-09-07
9167,1956,69,GRADUATION,MARRIED,67131.0,1,976,26,6,72,0,2013-03-26
10560,1980,45,PHD,SINGLE,36802.0,1,20,5,5,23,0,2014-06-16
2631,1982,43,GRADUATION,TOGETHER,71853.0,0,1149,17,1,29,0,2013-05-08
8312,1961,64,BASIC,MARRIED,28249.0,0,43,6,6,80,0,2014-06-15
5534,1975,50,MASTER,MARRIED,47808.0,1,224,10,7,30,0,2013-10-20
5093,1974,51,PHD,DIVORCED,25509.0,1,101,9,9,15,1,2012-09-18
7592,1946,79,PHD,MARRIED,51012.0,0,209,10,6,86,0,2013-04-18
8895,1985,40,GRADUATION,SINGLE,70596.0,0,968,21,2,68,0,2012-10-05
8584,1952,73,PHD,TOGETHER,85431.0,0,1165,17,0,54,0,2013-06-08
2694,1967,58,GRADUATION,MARRIED,42664.0,1,24,5,6,44,0,2014-03-18
8910,1955,70,GRADUATION,TOGETHER,42586.0,2,252,16,8,7,1,2012-10-29
7433,1985,40,GRADUATION,SINGLE,29760.0,1,165,12,8,87,0,2012-08-29
164,1977,48,PHD,MARRIED,28973.0,0,269,13,8,59,0,2012-10-13
10477,1973,52,PHD,TOGETHER,39435.0,1,102,7,7,16,0,2013-08-06
2681,1984,41,2N CYCLE,MARRIED,65370.0,0,461,19,1,1,0,2013-08-01
5150,1979,46,BASIC,SINGLE,20194.0,1,47,7,6,64,0,2012-12-17
5283,1976,49,PHD,SINGLE,42473.0,2,144,10,5,72,0,2014-02-17
9645,1968,57,GRADUATION,MARRIED,64590.0,0,1338,24,6,98,0,2012-10-14
10678,1959,66,GRADUATION,TOGETHER,71232.0,1,917,25,7,91,0,2013-11-28
7261,1971,54,GRADUATION,TOGETHER,34600.0,2,318,17,8,8,1,2013-01-01
9648,1967,58,GRADUATION,SINGLE,46904.0,2,253,14,8,20,0,2012-11-03
2870,1973,52,GRADUATION,MARRIED,49094.0,1,502,20,6,6,0,2012-09-21
8008,1983,42,GRADUATION,TOGETHER,36075.0,1,119,7,6,54,0,2013-12-09
1513,1979,46,2N CYCLE,TOGETHER,60839.0,2,1250,29,8,72,0,2012-08-28
6173,1979,46,GRADUATION,TOGETHER,77298.0,1,969,24,3,46,0,2013-11-02
1419,1950,75,GRADUATION,TOGETHER,34026.0,2,76,9,5,11,0,2013-08-05
9150,1963,62,PHD,SINGLE,48918.0,2,62,7,4,21,0,2014-04-12
7960,1962,63,2N CYCLE,TOGETHER,82122.0,0,1382,26,1,89,0,2013-08-15
1250,1976,49,GRADUATION,SINGLE,37697.0,1,84,7,6,82,0,2014-02-07
9905,1952,73,GRADUATION,TOGETHER,34074.0,2,255,14,6,69,0,2013-07-13
10691,1960,65,MASTER,MARRIED,28520.0,2,43,5,6,55,0,2013-06-14
7002,1955,70,GRADUATION,SINGLE,62535.0,1,398,14,3,13,0,2013-10-03
2952,1977,48,MASTER,SINGLE,36273.0,1,76,8,6,80,0,2014-04-16
8439,1964,61,GRADUATION,TOGETHER,63404.0,2,902,15,4,97,0,2014-06-06
762,1981,44,2N CYCLE,TOGETHER,75774.0,1,823,21,4,27,0,2014-05-02
2831,1976,49,GRADUATION,TOGETHER,78416.0,1,1179,26,3,99,0,2014-06-27
6977,1974,51,GRADUATION,TOGETHER,75702.0,1,1921,29,6,87,0,2012-10-14
6289,1951,74,MASTER,TOGETHER,59385.0,2,185,10,5,85,0,2013-04-28
4168,1966,59,GRADUATION,SINGLE,37070.0,2,433,23,7,30,1,2013-03-20
8397,1951,74,GRADUATION,MARRIED,44689.0,2,34,6,7,82,0,2014-01-10
9284,1958,67,GRADUATION,TOGETHER,53977.0,1,907,27,5,21,0,2013-06-08
6237,1966,59,PHD,SINGLE,7144.0,2,416,25,0,92,0,2013-12-07
3130,1964,61,GRADUATION,SINGLE,18701.0,2,44,10,5,95,0,2013-06-04
1619,1956,69,GRADUATION,MARRIED,90369.0,0,1588,17,1,2,1,2014-04-28
1990,1974,51,PHD,SINGLE,63159.0,0,1797,17,3,74,0,2012-11-05
5513,1966,59,GRADUATION,TOGETHER,37758.0,2,40,6,8,49,0,2012-10-04
269,1963,62,PHD,SINGLE,46757.0,1,1143,21,9,71,0,2012-11-16
8093,1969,56,MASTER,MARRIED,79734.0,0,914,14,1,72,0,2014-06-28
10513,1992,33,GRADUATION,TOGETHER,63207.0,0,1502,12,7,68,0,2013-01-20
10177,1954,71,GRADUATION,DIVORCED,72071.0,1,1338,20,2,4,0,2013-02-14
2549,1983,42,PHD,TOGETHER,21840.0,1,27,5,9,80,0,2013-07-21
5782,1982,43,2N CYCLE,TOGETHER,58582.0,1,763,22,5,15,0,2013-09-28
10057,1951,74,GRADUATION,SINGLE,72282.0,0,1331,22,7,70,1,2013-07-19
10307,1956,69,GRADUATION,MARRIED,50387.0,2,525,19,5,91,0,2013-08-31
8566,1961,64,PHD,TOGETHER,32583.0,2,9,4,7,10,0,2014-06-15
2415,1962,63,GRADUATION,TOGETHER,62568.0,1,953,16,4,99,0,2014-04-07
5684,1971,54,MASTER,DIVORCED,44635.0,2,68,7,7,25,0,2013-10-11
8334,1971,54,MASTER,SINGLE,33316.0,2,131,10,6,34,0,2013-10-04
9166,1968,57,GRADUATION,MARRIED,63967.0,1,882,23,2,57,0,2013-08-09
1440,1978,47,2N CYCLE,TOGETHER,52513.0,0,1149,25,7,84,0,2012-09-04
78,1969,56,GRADUATION,MARRIED,25293.0,1,37,5,8,51,0,2013-09-15
5441,1965,60,PHD,WIDOW,54111.0,1,388,15,5,97,0,2013-08-25
5302,1986,39,GRADUATION,TOGETHER,78394.0,0,1428,16,2,13,1,2013-02-15
4687,1958,67,MASTER,MARRIED,80739.0,0,1633,24,1,92,0,2013-05-23
1087,1975,50,MASTER,TOGETHER,22669.0,1,173,10,9,30,1,2013-05-22
6859,1987,38,GRADUATION,SINGLE,29236.0,1,99,9,9,30,0,2013-10-08
9860,1959,66,GRADUATION,TOGETHER,44911.0,1,215,12,7,11,0,2013-03-15
7129,1962,63,PHD,MARRIED,54693.0,1,929,31,6,72,0,2013-02-17
5866,1974,51,GRADUATION,TOGETHER,48186.0,1,219,12,7,39,0,2014-03-20
10521,1977,48,GRADUATION,MARRIED,54809.0,2,174,12,4,0,1,2013-09-11
7393,1978,47,GRADUATION,TOGETHER,41580.0,2,92,9,5,15,0,2012-12-10
7849,1970,55,PHD,MARRIED,80336.0,0,1052,25,1,12,0,2013-09-09
332,1957,68,GRADUATION,MARRIED,47743.0,1,275,14,6,56,0,2013-03-22
9847,1955,70,2N CYCLE,MARRIED,62972.0,1,587,16,6,39,0,2012-08-03
531,1954,71,PHD,DIVORCED,57333.0,1,1662,33,6,55,1,2012-09-22
9576,1982,43,PHD,TOGETHER,32313.0,1,159,11,9,60,0,2013-02-11
6906,1953,72,MASTER,WIDOW,84953.0,0,1024,18,2,73,1,2013-06-03
7419,1968,57,MASTER,DIVORCED,27071.0,1,35,7,6,90,0,2014-04-23
3170,1957,68,MASTER,TOGETHER,68148.0,0,1042,15,2,86,0,2013-08-31
8527,1965,60,MASTER,TOGETHER,65735.0,2,395,19,7,37,0,2013-12-07
7872,1975,50,PHD,MARRIED,86836.0,0,557,23,5,7,1,2012-09-12
9931,1963,62,PHD,MARRIED,4023.0,2,9,15,19,29,0,2014-06-23
10595,1990,35,GRADUATION,MARRIED,30093.0,0,69,6,7,19,0,2013-07-08
4609,1966,59,PHD,MARRIED,57705.0,1,486,18,6,14,0,2014-01-11
5010,1988,37,GRADUATION,SINGLE,25008.0,1,34,6,8,72,0,2014-02-02
4427,1995,30,2N CYCLE,SINGLE,83257.0,0,1365,28,6,56,1,2012-09-18
11148,1975,50,GRADUATION,TOGETHER,22280.0,1,13,4,8,85,0,2013-05-19
1168,1978,47,PHD,MARRIED,72159.0,0,1401,21,2,62,0,2012-10-29
9595,1961,64,GRADUATION,TOGETHER,64260.0,0,1574,14,3,1,1,2013-01-11
10163,1984,41,PHD,SINGLE,82733.0,0,1323,20,4,28,1,2013-09-10
2886,1971,54,MASTER,DIVORCED,74290.0,1,1217,32,6,70,0,2013-08-12
6710,1951,74,MASTER,SINGLE,58217.0,3,103,7,6,84,0,2012-11-17
5316,1976,49,MASTER,TOGETHER,21024.0,0,84,7,7,89,0,2013-07-04
9029,1972,53,PHD,MARRIED,70116.0,0,1536,23,1,73,0,2013-01-26
521,1985,40,GRADUATION,TOGETHER,54006.0,1,581,18,7,42,0,2012-09-18
1459,1966,59,PHD,MARRIED,69063.0,1,928,14,3,16,0,2012-11-07
10241,1975,50,2N CYCLE,DIVORCED,11448.0,0,14,4,6,16,0,2013-12-15
